"classe" "X" "Y"
"3753" "1" 1.254642855 -1.1183636209
"3754" "1" -0.4886656778 -1.4999971113
"3755" "1" -0.050222214 0.8712647988
"3756" "0" 1.8741273516 -0.1905128494
"3757" "0" 0.1811315313 2.5944419574
"3758" "0" 0.2970236943 0.2852474902
"3759" "0" 1.8263168269 2.003324022
"3760" "1" -0.124446447 -0.775305346
"3761" "0" -0.1767902053 2.2559548605
"3762" "1" 0.1885340085 0.1707657057
"3763" "0" -0.0308423727 2.3517368869
"3764" "0" 0.3422920553 2.2398716844
"3765" "0" 1.9154667184 0.5650083782
"3766" "1" 0.4227868633 -0.2717685396
"3767" "0" 2.3046722517 1.6491883033
"3768" "0" 2.0037271232 1.5687191898
"3769" "1" -0.4089833095 -0.8470074649
"3770" "1" 0.3626333906 -0.7475453644
"3771" "0" 1.8895198361 -0.2020712174
"3772" "0" 1.6039852402 1.2034178346
"3773" "0" 2.0160847247 1.9151684181
"3774" "1" 0.6347235296 0.8694189573
"3775" "1" -0.9285006509 -0.8443573529
"3776" "1" -0.3921431867 0.1819529474
"3777" "1" -0.2374294627 -0.4290892839
"3778" "0" 1.7812174616 1.340283992
"3779" "0" 0.2318693017 -0.0196623498
"3780" "0" 2.1428193706 2.0954750758
"3781" "1" 0.1958679202 0.5426165893
"3782" "0" -0.2290183851 2.0391668901
"3783" "0" 1.6897781534 0.9366426879
"3784" "0" 2.2920188544 0.3162415058
"3785" "0" -0.2110935774 2.0021057909
"3786" "1" -0.7242747508 -0.2823549388
"3787" "1" 0.0940288186 -0.8779332874
"3788" "0" 2.1474720031 1.8888670836
"3789" "0" -0.2526628524 0.2364721552
"3790" "1" -0.8898643216 -0.4692016849
"3791" "0" 2.1413551994 1.304319362
"3792" "0" 2.0842790405 0.7051481856
"3793" "0" 2.2582420064 0.9423361454
"3794" "1" 0.3635730444 -0.8106313002
"3795" "1" -0.3315426344 -0.4773513586
"3796" "0" -0.3659272901 1.881536291
"3797" "1" -0.9760303471 -0.6234045979
"3798" "1" 0.8420396264 0.9335237452
"3799" "1" 2.3744827322 -0.1495719349
"3800" "1" 1.2242196525 -1.1755351922
"3801" "1" 0.5770666742 -0.351585788
"3802" "1" 0.1985523119 -0.2792063622
"3803" "0" 2.0025274299 2.5734684143
"3804" "1" 0.3897494176 -0.0779830497
"3805" "1" -0.4709192185 -0.7052178987
"3806" "0" -0.1114449799 2.0403102957
"3807" "0" 2.357908605 1.4618863069
"3808" "1" 1.3889696565 -1.7612595004
"3809" "1" -1.0052277556 0.5809857665
"3810" "0" 2.0342551804 1.0330378324
"3811" "1" -0.5106047753 -0.423930378
"3812" "0" 1.9702879436 -0.8954844681
"3813" "1" 0.0875422949 2.1705499041
"3814" "0" 0.2222055757 0.0214241413
"3815" "1" -1.4213944627 0.4599333996
"3816" "0" 2.3086912738 0.3225139412
"3817" "0" 1.9215713627 1.1819529474
"3818" "1" -2.7827906766 -0.4293349153
"3819" "0" -0.1836426887 2.011759782
"3820" "0" -0.1380779066 1.6434998059
"3821" "0" 2.0345203727 1.0409677708
"3822" "0" 1.5713275204 0.7729762313
"3823" "0" -0.0570352308 -0.1955371235
"3824" "1" 0.4902141921 0.7330021977
"3825" "1" -0.7622551728 -1.2715501763
"3826" "0" 1.6742543948 2.7462286747
"3827" "1" -0.7815133723 1.3886934413
"3828" "0" 0.0556653536 2.0878425629
"3829" "0" 2.2342479401 0.9903626712
"3830" "1" 0.5810973938 1.5138144702
"3831" "0" -0.2055982082 -0.0422851332
"3832" "1" 0.1666673009 -0.8362056383
"3833" "1" 0.6570771611 -0.5295071599
"3834" "0" 0.2838407371 -0.1343900148
"3835" "1" 0.9501397476 0.7685801691
"3836" "1" -1.9254643999 -1.482948725
"3837" "0" -0.0348552445 -0.1363493484
"3838" "1" -0.0583287106 -0.1667508394
"3839" "0" 1.6685226472 1.8562265317
"3840" "1" -1.0746385076 0.9443135617
"3841" "0" 2.2164736169 -0.739782207
"3842" "1" -0.2962567874 0.20335011
"3843" "0" 0.2220324104 0.0490130509
"3844" "0" 2.1245642384 2.4148071202
"3845" "1" -1.2055448256 1.6667164434
"3846" "0" 0.183530933 -0.0198981665
"3847" "1" 0.42637832 -0.4871970854
"3848" "0" 0.1490448776 0.0550527219
"3849" "1" -0.6280056211 -0.5063055305
"3850" "1" -1.0233245444 0.2913563936
"3851" "1" 0.6829079364 0.6655676379
"3852" "0" 2.4485267267 1.6576808667
"3853" "1" 0.2982731203 -1.4313128875
"3854" "1" 0.3476366218 1.3523487159
"3855" "0" -0.2321564866 1.9779399199
"3856" "0" 1.730907816 1.280503208
"3857" "0" 0.2766912587 1.8780195896
"3858" "1" 0.7012559239 -0.3942894227
"3859" "1" 0.3195304202 -0.8213394561
"3860" "1" -0.2290051529 0.6448642299
"3861" "0" 2.2042558524 1.6618384187
"3862" "0" 2.0834987048 1.928724664
"3863" "0" -0.2357626026 0.0247245736
"3864" "0" -0.1666933092 2.0049753985
"3865" "0" 1.6875759429 2.0623798884
"3866" "1" -1.3759802881 -0.2177925413
"3867" "1" 0.9955921022 -1.8252791031
"3868" "0" 0.0766580222 2.0025255315
"3869" "1" -1.5323843634 1.0694894153
"3870" "1" 1.4600942722 -0.6837584942
"3871" "0" -0.1747667648 -0.1629857307
"3872" "1" -1.1877144512 -0.0739648155
"3873" "1" -0.3755864931 0.9238834555
"3874" "1" -0.1634322265 -0.590294868
"3875" "0" 2.2723272738 0.1016401506
"3876" "0" 1.9869879452 1.3234112444
"3877" "0" 1.8121724684 1.0070039929
"3878" "1" 1.8809355819 0.9829218633
"3879" "1" 0.548787068 -0.4649716513
"3880" "1" 0.1205635187 1.0749583857
"3881" "0" -0.1211522074 -0.2707338176
"3882" "1" 0.737715677 -1.6690813066
"3883" "0" -0.190149937 1.8452462693
"3884" "1" 0.248912674 -0.3722077453
"3885" "0" 1.7751012508 0.8893894786
"3886" "1" -2.0874695387 0.5331559473
"3887" "0" 0.0618330714 1.8390439159
"3888" "0" -0.145007031 1.9816302032
"3889" "1" -0.3024698321 -0.5569724422
"3890" "0" 1.8405418428 1.5043801344
"3891" "1" -0.4985924402 0.7370775985
"3892" "0" 1.805701614 0.9551422849
"3893" "0" -0.1929859462 0.0199471851
"3894" "0" -0.2186924778 -0.2015157282
"3895" "1" 0.1525240416 -1.2070218599
"3896" "0" 2.0765707918 1.0995366352
"3897" "1" 0.8087204618 0.2779402316
"3898" "0" -0.0132328349 1.8792543758
"3899" "1" -1.1178143845 -1.3835583776
"3900" "0" 2.1044347653 0.714230563
"3901" "0" 2.1433284762 2.7348198064
"3902" "0" -0.0672844336 -0.026990258
"3903" "1" -0.0094730665 0.1814671325
"3904" "0" 0.1016367779 -0.0357616204
"3905" "0" 2.0951437392 0.6885946309
"3906" "1" -0.4849784531 -0.133011109
"3907" "1" 1.5270044104 0.5197907226
"3908" "1" -0.8006024424 -0.0355273524
"3909" "1" -0.1679251394 -0.8226679681
"3910" "0" 2.1540174312 2.0506034167
"3911" "1" 0.3080382476 0.0775452849
"3912" "1" 1.2506452372 -1.2206473802
"3913" "0" 0.2038129303 2.0118694237
"3914" "0" 2.0283089398 0.4991406444
"3915" "1" 0.0192749149 0.826353829
"3916" "1" -0.1464355684 1.0865825509
"3917" "0" 0.0545943897 1.9662552821
"3918" "0" 1.7769736012 0.7156243526
"3919" "0" -0.2198810587 2.0703147228
"3920" "0" 2.2702410846 1.6754254122
"3921" "1" 0.0349522687 -0.7744221765
"3922" "1" 1.1648877201 -0.3741510491
"3923" "0" -0.3370114104 -0.2028592469
"3924" "0" 0.148500854 2.0675180656
"3925" "1" 0.5963417507 -2.4567356244
"3926" "0" -0.1946214037 1.79082453
"3927" "1" 0.5842221118 0.4725666614
"3928" "0" 1.7529124909 0.1278326425
"3929" "0" 0.1445787583 0.0111602707
"3930" "0" 2.1617440924 1.2779402316
"3931" "0" 0.1503105777 1.6863064768
"3932" "1" 0.7727409573 0.4438282369
"3933" "0" 1.6896704189 1.3419258696
"3934" "1" -0.985580074 0.851512778
"3935" "0" 1.6429292521 1.678610839
"3936" "1" -0.4554317555 -0.5631069378
"3937" "0" 1.8976030185 1.1911244607
"3938" "1" -0.0271425833 -0.1958831648
"3939" "0" 2.0303608305 1.5071272516
"3940" "0" 2.04765307 0.190334065
"3941" "0" -0.4258710601 2.0151066462
"3942" "0" 1.8461981753 2.3076319055
"3943" "0" 2.1691643723 1.4432419483
"3944" "1" 1.2758814162 1.8267240068
"3945" "1" -0.7677498728 -0.014609336
"3946" "0" -0.5111818772 -0.232413683
"3947" "1" 1.3420935969 1.5172890151
"3948" "0" -0.1748301789 1.7205114573
"3949" "0" 1.8154222186 0.7114321037
"3950" "0" 0.0598680635 0.5363282753
"3951" "0" 1.8053871701 1.2613583393
"3952" "0" 1.8445106765 1.4603503063
"3953" "0" -0.2139502449 1.9944184796
"3954" "1" -0.849749377 -0.1339270398
"3955" "0" 1.921526968 0.910198229
"3956" "0" 0.2018051449 0.0576908577
"3957" "1" -0.4595532604 1.1621721563
"3958" "1" 0.0659493883 -0.1112082616
"3959" "1" 0.3579687157 -0.2395179977
"3960" "1" 1.1025886408 0.5553160459
"3961" "1" 0.8595697776 2.807188743
"3962" "1" -0.1903303307 1.1581806713
"3963" "1" -0.2867991893 1.0224056293
"3964" "0" 0.3870113091 1.8432824286
"3965" "0" 1.979272333 1.5653922902
"3966" "0" 2.259983057 1.2360807819
"3967" "0" 1.9732000253 1.5115801176
"3968" "0" -0.3578615903 -0.3998769924
"3969" "1" -0.1415407616 0.1756820107
"3970" "1" -0.6632630297 -0.2302606522
"3971" "1" -0.1582981653 0.7599036617
"3972" "1" 0.5713651381 0.9503629643
"3973" "0" -0.1627183087 -0.0997721073
"3974" "1" 0.1527892719 2.0341542437
"3975" "0" 1.8067031958 0.7520081967
"3976" "0" 0.1830764385 -0.2316791453
"3977" "1" -1.6035590295 -1.1034260297
"3978" "0" 2.0113842866 2.6629378365
"3979" "1" -2.45508283 0.2813779625
"3980" "0" 2.1295336114 2.7753233075
"3981" "1" 0.1105702238 -0.9435999602
"3982" "1" -0.5442258001 0.6490468215
"3983" "0" 0.1424238223 1.2840293091
"3984" "1" -1.0817653421 0.5704525658
"3985" "1" 0.304491332 0.3151743633
"3986" "1" -2.2998049674 -0.8873307801
"3987" "0" 2.0752389633 0.2705445776
"3988" "1" -0.9480139143 0.6735417269
"3989" "1" 1.0076632727 1.2752961072
"3990" "1" -1.5631987843 -0.7330949274
"3991" "0" 0.167554894 0.1181859122
"3992" "1" -1.0575952531 -1.7674943182
"3993" "1" -0.6446964661 0.8483250927
"3994" "1" -0.1378443334 1.1383298653
"3995" "0" 2.2165023865 0.9116638208
"3996" "0" 1.9789876651 1.2721805179
"3997" "0" 2.3451183578 0.8770589938
"3998" "1" 0.3761948164 -0.7294554224
"3999" "1" 0.4382178494 -1.0330098876
"4000" "0" 2.3747481241 2.8896537817
"4001" "1" 0.7963428151 0.4384161401
"4002" "0" -0.1425530809 -0.3077821573
"4003" "0" 1.7361955489 0.7875365814
"4004" "0" -0.0003882792 -0.0619371498
"4005" "1" 1.1765865153 1.176017543
"4006" "0" 2.2040735983 0.0800936245
"4007" "1" 0.3089729391 -0.6361354352
"4008" "0" -0.0058841476 1.6257349344
"4009" "0" 2.2310129538 3.4429443273
"4010" "1" 0.039414287 0.1429935985
"4011" "1" 2.6887168324 0.5259979543
"4012" "0" -0.1783798531 1.6402078795
"4013" "0" 1.7472432362 0.7246270415
"4014" "0" 2.0225782134 -0.4908078027
"4015" "0" 2.0257144987 2.6617367388
"4016" "1" -0.419627361 -0.4541636149
"4017" "1" 0.6463903558 0.7167606197
"4018" "0" 2.3397990827 0.5865829988
"4019" "0" -0.2020177305 2.1875467141
"4020" "1" -3.2918592318 -1.2223916822
"4021" "1" 1.3711016954 0.5086978205
"4022" "1" -1.9395761416 -0.1012234856
"4023" "1" -0.0460141638 0.399167736
"4024" "0" -0.1080899525 1.7407430299
"4025" "1" 0.3927281209 -1.4521797365
"4026" "1" -0.4330308165 1.0989093142
"4027" "0" 1.9067451017 2.9391406026
"4028" "1" -2.6494961458 -0.8183051342
"4029" "1" 0.4323273338 0.5385900224
"4030" "1" -0.9101355895 -1.5928045899
"4031" "0" 1.8693502267 0.4015408892
"4032" "1" 0.7059325045 -0.1973943194
"4033" "0" -0.233786333 1.6692746147
"4034" "1" 0.2094945745 0.0277362926
"4035" "0" 0.0290906508 1.631070345
"4036" "1" 0.2266135305 1.6193918322
"4037" "1" -1.0259593237 -0.2126838777
"4038" "0" 1.7808335303 0.0375146718
"4039" "0" 2.0211955969 1.0272195395
"4040" "0" -0.084285527 1.9206332722
"4041" "0" -0.1317472859 0.1740047491
"4042" "0" 0.2398262086 -0.3427494079
"4043" "0" 1.8597145268 1.2070127203
"4044" "0" -0.3010962781 2.1620489579
"4045" "0" -0.0932359563 2.208200668
"4046" "1" -1.1556891199 1.2823493166
"4047" "0" 1.7555869503 0.2838613462
"4048" "0" 2.2226876694 2.750732789
"4049" "0" -0.1266735439 1.907846096
"4050" "1" -0.8010230458 0.2158428243
"4051" "0" 1.7170152737 0.2030387558
"4052" "1" 0.3501496025 -0.7980559641
"4053" "1" 1.3852757593 0.5743847011
"4054" "0" -0.2468130634 -0.1383410026
"4055" "0" 1.8985228449 1.2845767943
"4056" "0" 0.3433365958 1.8938095899
"4057" "0" -0.0290787177 2.0346098002
"4058" "1" -0.2050244339 1.1635397074
"4059" "1" -0.6604169036 0.7602012933
"4060" "0" 0.0739541297 2.1003730195
"4061" "0" 0.0193241982 0.0603612386
"4062" "1" 1.6403651237 -1.8244319582
"4063" "1" 0.2014214408 -1.2096255456
"4064" "1" -0.1621728527 -0.7346626526
"4065" "1" 2.2455999716 0.2128574418
"4066" "1" 2.854185119 2.3754795483
"4067" "0" 0.1098757954 0.2005033535
"4068" "0" 2.3606835324 1.3448093292
"4069" "0" -0.0087157914 0.120533837
"4070" "0" 0.070730816 1.719855017
"4071" "1" -1.0949974066 -1.2824458418
"4072" "0" 0.0834257104 2.236266835
"4073" "0" -0.1583475743 0.1466087247
"4074" "1" -0.2100209154 1.0655926358
"4075" "1" -0.8145484618 -1.9613012466
"4076" "1" 0.2528919396 -1.0189925267
"4077" "0" 0.07286472 1.78231451
"4078" "1" -0.1623379798 -0.3179082869
"4079" "1" 1.0620440365 0.9544614598
"4080" "0" -0.1349552111 1.9147369136
"4081" "0" 0.3654790741 -0.122130842
"4082" "1" -0.2574776148 0.3737719675
"4083" "1" -0.4493441515 -0.1345247636
"4084" "0" 2.4235357736 2.5789046283
"4085" "1" 0.3333341587 -0.5959374269
"4086" "1" 0.2954139201 -0.8472738198
"4087" "0" 1.9914463237 0.1558162811
"4088" "0" 2.0369677865 2.2741030048
"4089" "0" -0.1377790789 1.8542250346
"4090" "0" 1.9643951731 0.6452378295
"4091" "1" -1.2483787457 1.162825967
"4092" "0" 0.1334498698 -0.1760205262
"4093" "1" -0.1828713303 -0.8542252654
"4094" "0" 2.0261740213 1.3538578861
"4095" "1" 1.3817399477 -0.932263369
"4096" "0" 1.7469215067 0.336765957
"4097" "1" 0.546633517 -0.23501431
"4098" "1" 1.9507714615 1.360412942
"4099" "1" 1.2823282784 -1.5357135353
"4100" "1" -0.8907306791 1.5807675581
"4101" "0" 1.6873602431 0.2669050726
"4102" "1" -0.1451886472 0.0130743614
"4103" "0" 0.2399376915 0.5421585727
"4104" "1" 0.9648805864 0.4037904016
"4105" "1" 0.7775476896 0.272430663
"4106" "1" -0.7794049496 0.1100721457
"4107" "1" -1.2677540789 -0.089353869
"4108" "0" -0.1416803391 1.8947730153
"4109" "1" 0.7750780213 -0.7993044885
"4110" "1" 0.3781801178 0.6427283867
"4111" "1" -0.5901550015 0.3238912972
"4112" "0" 0.0987061991 2.0584238263
"4113" "0" 2.0296369738 0.749801966
"4114" "1" 0.1266868257 0.7969476603
"4115" "1" 0.7622210752 0.1647319481
"4116" "1" -1.1305433096 -0.9176251128
"4117" "0" 0.0426537112 2.0962750229
"4118" "1" -1.694213287 -0.1130998713
"4119" "1" 0.2891019102 -1.677323296
"4120" "0" 0.0061979936 0.0668947521
"4121" "1" -1.295168875 -0.4532699658
"4122" "0" 1.7529989518 0.1865011961
"4123" "1" -1.9014927571 1.4133025976
"4124" "1" 0.5590585847 1.178004844
"4125" "0" 1.9374223753 0.2352350931
"4126" "1" -0.1778108684 -0.2114837963
"4127" "1" 0.3497047525 2.765490901
"4128" "0" -0.1437494346 -0.3144221354
"4129" "0" 0.1282298681 -0.2605995989
"4130" "0" 0.0749909886 1.9706252976
"4131" "1" 0.7953583035 0.158887261
"4132" "1" -0.0549662356 0.4112222121
"4133" "0" 0.2233932304 2.002537745
"4134" "1" -1.394957727 -0.304063318
"4135" "0" 1.7721253363 -0.506073039
"4136" "0" 1.9399300824 2.6754465361
"4137" "1" -0.5247363791 0.677973072
"4138" "0" 1.833223606 1.6644018861
"4139" "1" 0.7604333336 -0.3364109101
"4140" "0" 0.2546904468 -0.012903159
"4141" "1" -0.0011984558 1.7262157034
"4142" "1" 0.3915786597 -0.1835823651
"4143" "0" 1.7313775288 -0.1378808345
"4144" "1" 0.7635959252 0.6470467026
"4145" "1" 0.2474510491 -0.0327478409
"4146" "1" -1.9785079766 0.2447017056
"4147" "0" -0.4121599943 0.1226873358
"4148" "1" 0.6827728528 0.882659432
"4149" "0" -0.2827134352 1.9223628486
"4150" "0" -0.1326600403 0.2600477058
"4151" "0" 0.127748183 0.2235038312
"4152" "1" 0.7985556798 -0.748724434
"4153" "0" 1.8206680842 0.7406684254
"4154" "1" -0.2680866526 1.7453350523
"4155" "0" -0.5547260187 -0.0429574485
"4156" "0" 1.6285372349 2.4548547186
"4157" "1" -0.0540523861 -0.3426557349
"4158" "0" 0.04452495 -0.2462437381
"4159" "1" -0.1050616743 0.2721805179
"4160" "1" 0.150763845 -0.5397125399
"4161" "1" -0.8348619953 1.3159405759
"4162" "0" -0.2569734493 -0.333772058
"4163" "0" 1.8205116757 0.2048445481
"4164" "0" 1.9522963929 3.0906036117
"4165" "0" 2.1159556264 1.1161484578
"4166" "1" 0.3109518253 0.3543210009
"4167" "1" 0.8894440851 -0.379368819
"4168" "1" -0.8031750922 -1.2582274549
"4169" "1" -1.0971081686 0.4600464912
"4170" "1" -0.9716218929 -0.8755914176
"4171" "0" 2.1687130309 1.1634454452
"4172" "0" -0.3358637926 1.7352666638
"4173" "0" -0.3791705386 -0.0294130037
"4174" "1" -2.1726964092 0.9058096449
"4175" "0" 2.1676493084 0.5757829577
"4176" "1" 0.1773108483 -0.7852339354
"4177" "1" -1.1524637329 -0.8058371936
"4178" "0" 1.9007307525 0.4865740638
"4179" "1" 0.3657892208 -0.5481506855
"4180" "1" 2.0103934244 -0.4179691617
"4181" "0" 2.2346954731 3.0320124072
"4182" "1" -0.576779007 -0.6797960883
"4183" "0" 0.1253210687 1.8609679079
"4184" "1" 1.8105763989 0.1879486072
"4185" "0" 0.0126314685 0.1809143991
"4186" "1" -0.7683294336 0.2929103406
"4187" "1" 0.3229534026 -1.4765230738
"4188" "1" 0.4138928683 0.0578907985
"4189" "1" -0.5794271923 1.0220962756
"4190" "0" -0.0787776437 0.2164372199
"4191" "0" 2.0416013731 0.7732184275
"4192" "1" -0.0909496047 -0.5234917209
"4193" "0" -0.1131326349 1.9724568894
"4194" "0" -0.3767399614 -0.0046940232
"4195" "1" 0.2394949031 0.6588143051
"4196" "0" 1.6225512006 0.7161229604
"4197" "1" 1.0981543428 -0.3696447244
"4198" "0" 2.273658103 1.0439910929
"4199" "1" -0.6977609495 0.2659155998
"4200" "0" 2.2021201131 1.2756709095
"4201" "1" 1.007019639 -0.6579628523
"4202" "0" 0.1853473735 1.9580238768
"4203" "0" 0.1900598883 1.9868141862
"4204" "0" 1.9550507415 -1.6197022528
"4205" "1" 0.8402546586 -1.5008521258
"4206" "1" -0.4017600137 -1.8058317655
"4207" "1" 1.0039743576 -0.3761863874
"4208" "1" -0.565025152 1.0262400742
"4209" "1" -1.0280878841 -2.1061147881
"4210" "0" 2.1027308396 0.8485125273
"4211" "1" -0.1199702222 1.9074660041
"4212" "1" 0.9444119038 -0.8100253215
"4213" "0" 2.0529737524 -0.1419834302
"4214" "0" 1.8970688897 0.9124797934
"4215" "0" 0.2095527226 0.435786149
"4216" "1" -0.1946165297 -0.3662829817
"4217" "0" 0.243184791 1.9597503279
"4218" "0" 0.076002373 1.9690156543
"4219" "0" 1.5956145736 1.1793535239
"4220" "0" 0.1073286322 0.0792424784
"4221" "1" 0.5823934001 -1.4143300395
"4222" "1" 0.8022981048 0.9879352764
"4223" "0" 1.9418351784 1.0261098099
"4224" "1" -0.868394918 -0.6126375914
"4225" "1" -0.2263625989 0.6680456072
"4226" "1" 2.2718960942 1.7403847024
"4227" "0" 0.0238291979 0.0923633208
"4228" "1" 0.821356746 -1.8876445266
"4229" "1" -0.0289534916 1.7771249511
"4230" "1" 0.3294328746 1.1396842892
"4231" "0" 0.0789580945 -0.5485284129
"4232" "1" 0.5440104962 -1.0035804038
"4233" "0" 2.0419422605 1.6296118729
"4234" "1" -0.123206279 0.8936369908
"4235" "1" -0.3515640135 1.3098873208
"4236" "0" 1.9706512788 0.0494123856
"4237" "0" 2.0050929027 0.8053892065
"4238" "1" 0.7506862863 0.2154341226
"4239" "0" 1.5017358895 -0.2509664457
"4240" "1" 1.4816627407 0.3115701001
"4241" "1" -0.9914448732 0.8327206386
"4242" "1" -4.42524e-05 -0.0477817111
"4243" "0" 1.6842861444 1.4209390048
"4244" "1" 0.5851259629 -0.4497523221
"4245" "1" -1.8727535649 -0.1506680552
"4246" "1" 0.0947404611 -0.281526474
"4247" "0" -0.0341609894 0.0164963386
"4248" "0" -0.1252235608 -0.27479559
"4249" "1" -0.0488461682 1.1756882695
"4250" "0" -0.2811578798 2.1122242248
"4251" "1" 0.0718219276 0.5330113139
"4252" "0" 1.9602395967 -0.280959329
"4253" "1" -1.435089234 -0.0972675654
"4254" "1" -0.3496189324 -0.9256913496
"4255" "1" -0.899353103 0.4018750796
"4256" "1" 0.1570317336 -1.5789888128
"4257" "0" 1.8236544582 0.3367752755
"4258" "1" 0.1209059018 0.1825623455
"4259" "0" 0.2929580411 -0.0771147478
"4260" "1" -1.6855184979 -0.349482791
"4261" "1" 0.0998156493 -0.8368667713
"4262" "1" -0.1432477537 -0.2968319543
"4263" "0" -0.1004690172 0.026451272
"4264" "0" 2.014988309 1.0213779682
"4265" "1" -1.1725121177 -0.5891881989
"4266" "0" 0.5754213501 0.1569414181
"4267" "0" 1.957223016 0.3354827972
"4268" "0" -0.0399640943 -0.3772714609
"4269" "1" -0.0448107603 -0.3920223898
"4270" "1" 0.2282524663 -0.8625376378
"4271" "0" -0.2077994665 -0.2066103168
"4272" "0" 0.1018059796 -0.0982101665
"4273" "1" -0.654169701 0.7943262269
"4274" "0" 2.1361384735 1.1669207291
"4275" "1" -0.0106902299 0.9704480868
"4276" "1" -0.5666868276 -1.1064742538
"4277" "0" -0.2487384305 2.2199690534
"4278" "0" 2.3111553479 1.3357374448
"4279" "0" 2.4950832138 2.0134025417
"4280" "0" -0.1145996635 0.0544950885
"4281" "1" 0.4780562924 -0.3245744192
"4282" "1" -0.6439708399 -2.5203109056
"4283" "0" -0.1840910723 0.0634877686
"4284" "1" 0.5720843346 -1.2851216458
"4285" "0" 2.1143116422 1.5022889274
"4286" "1" 0.4539732302 -1.0633960192
"4287" "0" 1.7929081348 3.25768997
"4288" "0" 0.043495132 -0.1524104928
"4289" "0" -0.0073836915 -0.0147505783
"4290" "1" 0.8344709386 0.3333625019
"4291" "1" 0.2480238085 0.3149899416
"4292" "0" 0.1310660848 2.0636662024
"4293" "0" 2.1337516926 -0.2855820269
"4294" "1" -1.7643556391 -0.0652962173
"4295" "1" -0.9614262547 0.0977073686
"4296" "1" -0.4202671596 0.6624830915
"4297" "1" 1.4466257953 -1.3342757326
"4298" "1" -0.4205638634 0.4602375568
"4299" "0" -0.2172149001 0.3865279789
"4300" "1" 0.4908584512 1.3752394714
"4301" "1" 0.2633024538 0.7467561636
"4302" "0" 2.1909202052 1.9540562827
"4303" "0" 0.1505445337 1.7232292759
"4304" "1" 0.0060553188 0.2555297912
"4305" "0" 1.9529667774 2.2489647165
"4306" "0" 0.1515851587 1.8928052623
"4307" "0" -0.3781908714 2.0637030186
"4308" "1" 0.7015420302 -0.6806610185
"4309" "0" 0.1770826817 0.1682746613
"4310" "0" 1.9066723979 1.2362246458
"4311" "1" 0.9670646711 -0.236310468
"4312" "0" -0.164670346 2.2074113825
"4313" "0" 2.0542455298 1.7008782953
"4314" "0" 1.8602274305 2.5938313564
"4315" "1" -0.2028560842 -0.7441856408
"4316" "1" -1.0438295864 1.2510590139
"4317" "1" -0.5354202853 -0.7719493302
"4318" "1" 0.0478059256 1.1742881676
"4319" "1" -0.2217302676 0.9168910309
"4320" "1" -1.0721050876 -0.223949367
"4321" "1" -0.1654207431 -1.0517062238
"4322" "0" -0.1802641487 -0.0298344429
"4323" "1" 0.7004209762 0.4158329569
"4324" "0" 2.1426474877 0.4820392439
"4325" "1" -0.1531363452 0.1074504724
"4326" "0" 2.3434831314 0.7536861939
"4327" "0" 0.0980064226 1.6795950523
"4328" "0" 0.1211021219 2.3029969003
"4329" "0" 0.1356003564 -0.11232211
"4330" "0" 2.2007948715 0.6238136126
"4331" "1" 1.6401437604 0.8921252236
"4332" "1" -0.605352682 -0.2349924638
"4333" "0" 2.2636542418 -1.9969244371
"4334" "0" 1.8317390943 1.6371510139
"4335" "0" 2.2524273047 0.5169849191
"4336" "0" 1.9422374708 1.8245495335
"4337" "0" 2.0709214802 -0.5606242158
"4338" "1" 0.9966219151 -0.4100493912
"4339" "0" 2.1991460126 -0.3786465177
"4340" "1" -0.1782927837 1.1679919085
"4341" "0" 0.2002103746 -0.0147188163
"4342" "1" -0.1453733931 -0.0134818199
"4343" "1" -0.9812569336 -0.2820216649
"4344" "0" 0.1137984983 -0.144816515
"4345" "0" 0.0123406544 1.9346896282
"4346" "1" 1.6989954135 -0.4134170012
"4347" "0" 1.9068108923 0.9986111583
"4348" "1" 0.5992169767 -0.9640077834
"4349" "0" 0.478960263 -0.2131222702
"4350" "0" 2.0091922777 1.1020315483
"4351" "0" 1.8370903076 -0.9613012466
"4352" "0" 2.0802387494 1.1575889584
"4353" "0" -0.2833610149 0.1394166781
"4354" "0" -0.1723780607 0.1790104898
"4355" "0" 2.0112065256 0.2067496401
"4356" "1" 0.7782692983 0.5164334521
"4357" "0" 0.0591734099 -0.33935622
"4358" "0" 2.0414858324 1.1265667077
"4359" "0" 1.9927236327 2.3611611944
"4360" "1" -0.0288036799 0.4624717038
"4361" "0" -0.3566022286 -0.1644776259
"4362" "0" 0.0239009585 -0.086836728
"4363" "1" 0.778568673 -0.2750571423
"4364" "0" 0.0691469049 0.0568587258
"4365" "1" 0.3781290215 1.0728266111
"4366" "0" 0.2915872539 1.9977854699
"4367" "1" 1.1546636317 -1.3033539939
"4368" "0" 0.043118248 1.9314539811
"4369" "0" -0.1549980089 0.5208391761
"4370" "0" -0.2580526315 1.9492393337
"4371" "1" -0.4820300189 1.1539861388
"4372" "1" 0.1926163929 0.660433005
"4373" "1" 1.4673485206 -0.6672179805
"4374" "0" 1.6754150966 1.5064820655
"4375" "0" -0.1836255948 0.109853719
"4376" "0" 0.1596241847 0.4241133504
"4377" "1" 1.5635585796 0.6095933082
"4378" "0" 2.4222788674 2.44415401
"4379" "1" 0.9110676752 -0.327923213
"4380" "0" 2.0098488591 0.662728799
"4381" "1" -0.6437578031 -1.185352165
"4382" "0" 2.0289035442 0.7484587592
"4383" "1" 0.2899838142 0.1226069973
